message,n_concepts
"(16, 11, 21, 11, 0)",1
"(16, 11, 22, 1, 0)",1
"(16, 11, 22, 3, 0)",1
"(16, 11, 22, 5, 0)",8
"(16, 11, 23, 18, 0)",2
"(16, 11, 25, 3, 0)",3
"(16, 11, 27, 8, 0)",1
"(16, 11, 27, 18, 0)",2
"(16, 11, 27, 23, 0)",1
"(16, 12, 22, 12, 0)",1
"(16, 13, 8, 4, 0)",1
"(16, 13, 19, 19, 0)",1
"(16, 14, 5, 2, 0)",2
"(16, 14, 5, 5, 0)",3
"(16, 14, 5, 22, 0)",2
"(16, 14, 16, 2, 0)",1
"(16, 14, 16, 9, 0)",1
"(16, 14, 16, 16, 0)",3
"(16, 14, 22, 1, 0)",1
"(16, 14, 22, 5, 0)",1
"(16, 15, 1, 1, 0)",2
"(16, 15, 1, 2, 0)",1
"(16, 15, 1, 5, 0)",1
"(16, 15, 1, 22, 0)",2
"(16, 15, 5, 12, 0)",1
"(16, 15, 5, 22, 0)",2
"(16, 15, 11, 22, 0)",1
"(16, 15, 16, 16, 0)",2
"(16, 15, 16, 25, 0)",2
"(16, 15, 18, 9, 0)",1
"(16, 15, 18, 25, 0)",2
"(16, 15, 22, 22, 0)",1
"(16, 15, 23, 16, 0)",1
"(16, 15, 25, 16, 0)",1
"(16, 16, 1, 11, 0)",1
"(16, 16, 2, 18, 0)",2
"(16, 16, 3, 7, 0)",1
"(16, 16, 3, 16, 0)",4
"(16, 16, 3, 18, 0)",5
"(16, 16, 3, 19, 0)",2
"(16, 16, 3, 25, 0)",2
"(16, 16, 3, 27, 0)",2
"(16, 16, 5, 22, 0)",1
"(16, 16, 6, 16, 0)",1
"(16, 16, 7, 16, 0)",1
"(16, 16, 7, 18, 0)",3
"(16, 16, 7, 27, 0)",1
"(16, 16, 9, 17, 0)",1
"(16, 16, 14, 9, 0)",2
"(16, 16, 14, 16, 0)",2
"(16, 16, 14, 18, 0)",2
"(16, 16, 16, 2, 0)",1
"(16, 16, 16, 7, 0)",3
"(16, 16, 16, 16, 0)",2
"(16, 16, 16, 18, 0)",5
"(16, 16, 17, 1, 0)",1
"(16, 16, 17, 5, 0)",1
"(16, 16, 17, 9, 0)",4
"(16, 16, 17, 16, 0)",3
"(16, 16, 19, 2, 0)",2
"(16, 16, 19, 3, 0)",4
"(16, 16, 19, 7, 0)",8
"(16, 16, 19, 16, 0)",3
"(16, 16, 19, 18, 0)",3
"(16, 16, 19, 27, 0)",2
"(16, 16, 22, 5, 0)",1
"(16, 16, 22, 22, 0)",1
"(16, 16, 25, 1, 0)",1
"(16, 16, 25, 3, 0)",4
"(16, 16, 25, 6, 0)",1
"(16, 16, 25, 7, 0)",9
"(16, 16, 25, 9, 0)",8
"(16, 16, 25, 16, 0)",6
"(16, 16, 25, 18, 0)",1
"(16, 16, 27, 7, 0)",3
"(16, 16, 27, 19, 0)",1
"(16, 16, 27, 23, 0)",1
"(16, 17, 1, 1, 0)",1
"(16, 17, 1, 5, 0)",1
"(16, 17, 1, 6, 0)",1
"(16, 17, 1, 22, 0)",1
"(16, 17, 4, 4, 0)",3
"(16, 17, 5, 5, 0)",1
"(16, 17, 5, 22, 0)",1
"(16, 17, 11, 1, 0)",2
"(16, 17, 13, 5, 0)",1
"(16, 17, 18, 25, 0)",1
"(16, 17, 19, 4, 0)",1
"(16, 18, 3, 19, 0)",1
"(16, 18, 7, 16, 0)",1
"(16, 18, 7, 18, 0)",1
"(16, 18, 8, 19, 0)",2
"(16, 18, 8, 25, 0)",2
"(16, 18, 8, 27, 0)",1
"(16, 18, 16, 2, 0)",1
"(16, 18, 16, 3, 0)",2
"(16, 18, 16, 7, 0)",1
"(16, 18, 16, 14, 0)",2
"(16, 18, 16, 17, 0)",1
"(16, 18, 16, 23, 0)",1
"(16, 18, 16, 25, 0)",4
"(16, 18, 17, 16, 0)",1
"(16, 18, 18, 8, 0)",2
"(16, 18, 18, 18, 0)",2
"(16, 18, 18, 23, 0)",2
"(16, 18, 18, 25, 0)",1
"(16, 18, 19, 2, 0)",2
"(16, 18, 19, 3, 0)",1
"(16, 18, 19, 7, 0)",2
"(16, 18, 19, 16, 0)",1
"(16, 18, 19, 23, 0)",1
"(16, 18, 22, 16, 0)",2
"(16, 18, 25, 3, 0)",3
"(16, 18, 25, 16, 0)",4
"(16, 18, 27, 2, 0)",1
"(16, 18, 27, 8, 0)",1
"(16, 18, 27, 18, 0)",1
"(16, 18, 27, 23, 0)",1
"(16, 19, 2, 19, 0)",3
"(16, 19, 3, 19, 0)",5
"(16, 19, 3, 27, 0)",3
"(16, 19, 8, 19, 0)",2
"(16, 19, 16, 2, 0)",1
"(16, 19, 16, 19, 0)",3
"(16, 19, 19, 2, 0)",4
"(16, 19, 19, 7, 0)",1
"(16, 19, 19, 8, 0)",1
"(16, 19, 19, 16, 0)",2
"(16, 19, 19, 19, 0)",4
"(16, 19, 19, 23, 0)",3
"(16, 20, 7, 18, 0)",1
"(16, 20, 7, 27, 0)",2
"(16, 22, 1, 3, 0)",1
"(16, 22, 1, 5, 0)",2
"(16, 22, 1, 22, 0)",2
"(16, 22, 3, 5, 0)",3
"(16, 22, 3, 22, 0)",1
"(16, 22, 4, 3, 0)",1
"(16, 22, 4, 4, 0)",3
"(16, 22, 5, 1, 0)",1
"(16, 22, 5, 3, 0)",1
"(16, 22, 5, 5, 0)",4
"(16, 22, 5, 14, 0)",1
"(16, 22, 5, 17, 0)",1
"(16, 22, 5, 22, 0)",6
"(16, 22, 5, 26, 0)",2
"(16, 22, 7, 9, 0)",1
"(16, 22, 11, 22, 0)",2
"(16, 22, 13, 4, 0)",2
"(16, 22, 16, 5, 0)",1
"(16, 22, 16, 14, 0)",1
"(16, 22, 16, 16, 0)",5
"(16, 22, 16, 22, 0)",1
"(16, 22, 16, 25, 0)",2
"(16, 22, 17, 1, 0)",3
"(16, 22, 18, 5, 0)",1
"(16, 22, 18, 16, 0)",1
"(16, 22, 18, 25, 0)",2
"(16, 22, 19, 13, 0)",1
"(16, 22, 22, 1, 0)",5
"(16, 22, 22, 5, 0)",1
"(16, 22, 22, 11, 0)",1
"(16, 22, 22, 22, 0)",3
"(16, 22, 25, 1, 0)",2
"(16, 22, 25, 7, 0)",1
"(16, 22, 25, 18, 0)",2
"(16, 22, 25, 22, 0)",1
"(16, 25, 3, 3, 0)",1
"(16, 25, 3, 16, 0)",1
"(16, 25, 8, 22, 0)",1
"(16, 25, 22, 6, 0)",1
"(16, 26, 3, 16, 0)",1
"(16, 26, 3, 19, 0)",1
"(16, 26, 17, 1, 0)",1
"(16, 27, 8, 13, 0)",1
"(16, 27, 8, 19, 0)",1
"(17, 1, 1, 1, 0)",1
"(17, 1, 1, 11, 0)",1
"(17, 1, 1, 12, 0)",1
"(17, 1, 1, 20, 0)",1
"(17, 1, 3, 26, 0)",1
"(17, 1, 6, 1, 0)",1
"(17, 1, 6, 6, 0)",1
"(17, 1, 6, 10, 0)",1
"(17, 1, 6, 11, 0)",1
"(17, 1, 6, 20, 0)",1
"(17, 1, 7, 13, 0)",1
"(17, 1, 11, 1, 0)",1
"(17, 1, 11, 12, 0)",1
"(17, 1, 13, 11, 0)",1
"(17, 1, 13, 12, 0)",2
"(17, 1, 13, 13, 0)",2
"(17, 1, 13, 26, 0)",1
"(17, 1, 21, 10, 0)",2
"(17, 1, 21, 21, 0)",1
"(17, 1, 21, 26, 0)",1
"(17, 3, 4, 21, 0)",1
"(17, 3, 11, 6, 0)",1
"(17, 3, 11, 12, 0)",1
"(17, 3, 13, 6, 0)",1
"(17, 3, 13, 10, 0)",1
"(17, 3, 13, 21, 0)",1
"(17, 3, 17, 20, 0)",1
"(17, 3, 18, 16, 0)",1
"(17, 3, 18, 27, 0)",1
"(17, 3, 22, 1, 0)",1
"(17, 3, 27, 19, 0)",1
"(17, 3, 27, 27, 0)",1
"(17, 4, 3, 4, 0)",1
"(17, 4, 3, 10, 0)",2
"(17, 4, 3, 13, 0)",2
"(17, 4, 4, 5, 0)",1
"(17, 4, 4, 11, 0)",2
"(17, 4, 4, 12, 0)",2
"(17, 4, 4, 21, 0)",1
"(17, 4, 4, 26, 0)",1
"(17, 4, 5, 4, 0)",1
"(17, 4, 5, 12, 0)",1
"(17, 4, 5, 13, 0)",1
"(17, 4, 5, 26, 0)",1
"(17, 4, 11, 12, 0)",1
"(17, 4, 13, 4, 0)",1
"(17, 4, 13, 5, 0)",1
"(17, 4, 13, 11, 0)",1
"(17, 4, 13, 12, 0)",1
"(17, 4, 13, 13, 0)",1
"(17, 4, 13, 26, 0)",1
"(17, 4, 21, 10, 0)",1
"(17, 5, 1, 1, 0)",1
"(17, 5, 1, 6, 0)",1
"(17, 5, 1, 11, 0)",1
"(17, 5, 1, 12, 0)",2
"(17, 5, 1, 20, 0)",1
"(17, 5, 1, 22, 0)",1
"(17, 5, 3, 5, 0)",1
"(17, 5, 3, 12, 0)",1
"(17, 5, 4, 3, 0)",1
"(17, 5, 4, 13, 0)",1
"(17, 5, 4, 21, 0)",2
"(17, 5, 6, 10, 0)",1
"(17, 5, 6, 11, 0)",1
"(17, 5, 10, 11, 0)",2
"(17, 5, 11, 11, 0)",2
"(17, 5, 11, 12, 0)",1
"(17, 5, 12, 11, 0)",1
"(17, 5, 13, 4, 0)",1
"(17, 5, 13, 12, 0)",1
"(17, 5, 13, 13, 0)",1
"(17, 5, 13, 26, 0)",1
"(17, 5, 17, 1, 0)",1
"(17, 5, 17, 5, 0)",1
"(17, 5, 17, 11, 0)",1
"(17, 5, 17, 20, 0)",2
"(17, 5, 17, 22, 0)",1
"(17, 5, 17, 26, 0)",1
"(17, 5, 18, 18, 0)",1
"(17, 5, 21, 10, 0)",1
"(17, 5, 22, 1, 0)",1
"(17, 5, 22, 5, 0)",1
"(17, 5, 22, 20, 0)",2
"(17, 5, 22, 22, 0)",1
"(17, 5, 22, 26, 0)",1
"(17, 6, 11, 6, 0)",1
"(17, 6, 13, 3, 0)",1
"(17, 7, 1, 1, 0)",1
"(17, 7, 1, 6, 0)",1
"(17, 7, 4, 11, 0)",1
"(17, 7, 4, 13, 0)",1
"(17, 7, 4, 21, 0)",2
"(17, 7, 9, 9, 0)",2
"(17, 7, 11, 3, 0)",1
"(17, 7, 11, 6, 0)",4
"(17, 7, 11, 11, 0)",1
"(17, 7, 13, 6, 0)",3
"(17, 7, 13, 21, 0)",2
"(17, 7, 18, 7, 0)",2
"(17, 7, 18, 18, 0)",1
"(17, 7, 21, 21, 0)",1
"(17, 7, 27, 7, 0)",2
"(17, 7, 27, 27, 0)",2
"(17, 9, 1, 6, 0)",2
"(17, 9, 5, 22, 0)",1
"(17, 9, 7, 9, 0)",3
"(17, 9, 7, 27, 0)",1
"(17, 9, 9, 9, 0)",2
"(17, 9, 11, 11, 0)",3
"(17, 9, 11, 13, 0)",1
"(17, 9, 13, 11, 0)",5
"(17, 9, 13, 13, 0)",4
"(17, 9, 18, 18, 0)",2
"(17, 9, 21, 21, 0)",2
"(17, 9, 27, 18, 0)",2
"(17, 9, 27, 27, 0)",2
"(17, 10, 1, 6, 0)",2
"(17, 10, 3, 5, 0)",1
"(17, 10, 3, 11, 0)",1
"(17, 10, 4, 6, 0)",1
"(17, 10, 4, 21, 0)",1
"(17, 10, 6, 11, 0)",2
"(17, 10, 10, 11, 0)",1
"(17, 10, 11, 6, 0)",2
"(17, 10, 12, 3, 0)",1
"(17, 10, 13, 3, 0)",2
"(17, 10, 13, 6, 0)",3
"(17, 10, 13, 21, 0)",1
"(17, 10, 17, 1, 0)",2
"(17, 10, 21, 3, 0)",1
"(17, 10, 21, 4, 0)",3
"(17, 10, 21, 6, 0)",1
"(17, 10, 21, 13, 0)",4
"(17, 10, 21, 21, 0)",3
"(17, 10, 26, 4, 0)",1
"(17, 11, 1, 1, 0)",1
"(17, 11, 1, 10, 0)",1
"(17, 11, 1, 11, 0)",1
"(17, 11, 1, 12, 0)",1
"(17, 11, 1, 20, 0)",1
"(17, 11, 3, 4, 0)",2
"(17, 11, 3, 5, 0)",1
"(17, 11, 3, 10, 0)",1
"(17, 11, 3, 11, 0)",1
"(17, 11, 3, 12, 0)",1
"(17, 11, 4, 4, 0)",1
"(17, 11, 4, 5, 0)",2
"(17, 11, 4, 11, 0)",2
"(17, 11, 4, 12, 0)",1
"(17, 11, 4, 13, 0)",1
"(17, 11, 4, 26, 0)",2
"(17, 11, 5, 5, 0)",1
"(17, 11, 5, 11, 0)",1
"(17, 11, 5, 12, 0)",1
"(17, 11, 5, 26, 0)",1
"(17, 11, 6, 5, 0)",1
"(17, 11, 6, 10, 0)",1
"(17, 11, 6, 11, 0)",1
"(17, 11, 6, 12, 0)",1
"(17, 11, 6, 26, 0)",1
"(17, 11, 11, 11, 0)",1
"(17, 11, 11, 12, 0)",2
"(17, 11, 12, 11, 0)",1
"(17, 11, 13, 5, 0)",1
"(17, 11, 13, 11, 0)",2
"(17, 11, 13, 12, 0)",2
"(17, 11, 13, 13, 0)",1
"(17, 11, 13, 26, 0)",1
"(17, 11, 17, 5, 0)",1
"(17, 11, 21, 4, 0)",2
"(17, 11, 21, 5, 0)",2
"(17, 11, 21, 6, 0)",1
"(17, 11, 21, 10, 0)",2
"(17, 11, 21, 21, 0)",2
"(17, 11, 22, 1, 0)",1
"(17, 11, 22, 26, 0)",1
"(17, 12, 1, 1, 0)",2
"(17, 12, 1, 6, 0)",1
"(17, 12, 1, 22, 0)",1
"(17, 12, 3, 5, 0)",1
"(17, 12, 3, 11, 0)",1
"(17, 12, 3, 13, 0)",1
"(17, 12, 4, 4, 0)",3
"(17, 12, 4, 5, 0)",4
"(17, 12, 4, 11, 0)",2
"(17, 12, 5, 5, 0)",2
"(17, 12, 6, 11, 0)",1
"(17, 12, 11, 5, 0)",1
"(17, 12, 11, 11, 0)",2
"(17, 12, 11, 12, 0)",1
"(17, 12, 12, 5, 0)",2
"(17, 12, 13, 4, 0)",3
"(17, 12, 13, 5, 0)",2
"(17, 12, 13, 11, 0)",4
"(17, 12, 13, 12, 0)",2
"(17, 12, 17, 1, 0)",2
"(17, 12, 17, 5, 0)",2
"(17, 12, 17, 22, 0)",1
"(17, 12, 22, 5, 0)",1
"(17, 12, 22, 22, 0)",1
"(17, 12, 22, 26, 0)",1
"(17, 12, 26, 4, 0)",3
"(17, 13, 3, 5, 0)",2
"(17, 13, 3, 11, 0)",1
"(17, 13, 3, 26, 0)",1
"(17, 13, 4, 12, 0)",1
"(17, 13, 5, 4, 0)",1
"(17, 13, 5, 5, 0)",1
"(17, 13, 5, 11, 0)",1
"(17, 13, 5, 12, 0)",1
"(17, 13, 5, 13, 0)",1
"(17, 13, 5, 26, 0)",2
"(17, 13, 6, 5, 0)",1
"(17, 13, 6, 10, 0)",1
"(17, 13, 11, 26, 0)",1
"(17, 13, 13, 12, 0)",1
"(17, 13, 21, 5, 0)",2
"(17, 13, 21, 10, 0)",1
"(17, 14, 4, 12, 0)",2
"(17, 14, 4, 13, 0)",1
"(17, 14, 4, 26, 0)",1
"(17, 14, 26, 13, 0)",2
"(17, 16, 1, 1, 0)",6
"(17, 16, 1, 6, 0)",2
"(17, 16, 1, 7, 0)",2
"(17, 16, 1, 22, 0)",1
"(17, 16, 3, 4, 0)",2
"(17, 16, 3, 16, 0)",1
"(17, 16, 3, 19, 0)",1
"(17, 16, 3, 25, 0)",1
"(17, 16, 4, 4, 0)",1
"(17, 16, 6, 6, 0)",2
"(17, 16, 6, 11, 0)",2
"(17, 16, 7, 9, 0)",1
"(17, 16, 7, 18, 0)",1
"(17, 16, 7, 27, 0)",1
"(17, 16, 9, 6, 0)",1
"(17, 16, 9, 7, 0)",2
"(17, 16, 9, 9, 0)",2
"(17, 16, 9, 18, 0)",1
"(17, 16, 11, 6, 0)",1
"(17, 16, 11, 11, 0)",1
"(17, 16, 11, 13, 0)",1
"(17, 16, 11, 21, 0)",2
"(17, 16, 13, 4, 0)",1
"(17, 16, 13, 5, 0)",1
"(17, 16, 13, 6, 0)",2
"(17, 16, 13, 13, 0)",3
"(17, 16, 13, 21, 0)",2
"(17, 16, 17, 1, 0)",3
"(17, 16, 17, 5, 0)",3
"(17, 16, 17, 9, 0)",4
"(17, 16, 17, 16, 0)",1
"(17, 16, 17, 18, 0)",2
"(17, 16, 18, 18, 0)",2
"(17, 16, 18, 27, 0)",1
"(17, 16, 19, 18, 0)",1
"(17, 16, 19, 19, 0)",1
"(17, 16, 19, 27, 0)",1
"(17, 16, 21, 21, 0)",1
"(17, 16, 22, 1, 0)",5
"(17, 16, 22, 5, 0)",2
"(17, 16, 22, 9, 0)",4
"(17, 16, 22, 16, 0)",1
"(17, 16, 25, 3, 0)",1
"(17, 16, 25, 7, 0)",2
"(17, 16, 25, 9, 0)",5
"(17, 16, 25, 16, 0)",2
"(17, 16, 25, 18, 0)",1
"(17, 16, 27, 7, 0)",1
"(17, 16, 27, 18, 0)",4
"(17, 17, 1, 1, 0)",1
"(17, 17, 1, 6, 0)",2
"(17, 17, 3, 11, 0)",1
"(17, 17, 3, 13, 0)",2
"(17, 17, 3, 27, 0)",1
"(17, 17, 4, 3, 0)",1
"(17, 17, 4, 4, 0)",1
"(17, 17, 4, 5, 0)",1
"(17, 17, 4, 10, 0)",3
"(17, 17, 4, 11, 0)",1
"(17, 17, 4, 13, 0)",2
"(17, 17, 4, 21, 0)",1
"(17, 17, 5, 5, 0)",1
"(17, 17, 5, 10, 0)",1
"(17, 17, 5, 11, 0)",2
"(17, 17, 5, 26, 0)",1
"(17, 17, 7, 9, 0)",1
"(17, 17, 7, 13, 0)",2
"(17, 17, 7, 18, 0)",1
"(17, 17, 7, 27, 0)",2
"(17, 17, 9, 1, 0)",2
"(17, 17, 9, 9, 0)",2
"(17, 17, 10, 1, 0)",2
"(17, 17, 10, 11, 0)",1
"(17, 17, 10, 13, 0)",3
"(17, 17, 10, 21, 0)",1
"(17, 17, 11, 1, 0)",1
"(17, 17, 11, 6, 0)",1
"(17, 17, 11, 11, 0)",1
"(17, 17, 12, 1, 0)",1
"(17, 17, 12, 11, 0)",2
"(17, 17, 12, 12, 0)",3
"(17, 17, 12, 13, 0)",4
"(17, 17, 12, 22, 0)",1
"(17, 17, 13, 3, 0)",1
"(17, 17, 13, 4, 0)",1
"(17, 17, 13, 6, 0)",2
"(17, 17, 13, 7, 0)",1
"(17, 17, 13, 10, 0)",2
"(17, 17, 13, 21, 0)",1
"(17, 17, 16, 4, 0)",1
"(17, 17, 16, 5, 0)",1
"(17, 17, 16, 7, 0)",1
"(17, 17, 16, 13, 0)",4
"(17, 17, 16, 18, 0)",1
"(17, 17, 16, 27, 0)",1
"(17, 17, 18, 1, 0)",1
"(17, 17, 18, 7, 0)",1
"(17, 17, 18, 9, 0)",2
"(17, 17, 18, 11, 0)",3
"(17, 17, 18, 13, 0)",4
"(17, 17, 18, 18, 0)",1
"(17, 17, 18, 21, 0)",3
"(17, 17, 18, 27, 0)",4
"(17, 17, 19, 3, 0)",1
"(17, 17, 19, 4, 0)",1
"(17, 17, 19, 5, 0)",1
"(17, 17, 19, 11, 0)",1
"(17, 17, 19, 13, 0)",2
"(17, 17, 19, 18, 0)",2
"(17, 17, 19, 27, 0)",1
"(17, 17, 20, 10, 0)",1
"(17, 17, 22, 1, 0)",1
"(17, 17, 25, 7, 0)",1
"(17, 17, 26, 13, 0)",2
"(17, 17, 27, 27, 0)",1
"(17, 18, 1, 1, 0)",1
"(17, 18, 1, 6, 0)",1
"(17, 18, 1, 11, 0)",1
"(17, 18, 3, 3, 0)",1
"(17, 18, 3, 4, 0)",3
"(17, 18, 3, 5, 0)",2
"(17, 18, 3, 11, 0)",2
"(17, 18, 3, 16, 0)",2
"(17, 18, 3, 18, 0)",1
"(17, 18, 3, 19, 0)",2
"(17, 18, 4, 3, 0)",2
"(17, 18, 4, 4, 0)",5
"(17, 18, 4, 5, 0)",5
"(17, 18, 4, 6, 0)",6
"(17, 18, 4, 11, 0)",4
"(17, 18, 4, 13, 0)",5
"(17, 18, 4, 21, 0)",5
"(17, 18, 5, 3, 0)",2
"(17, 18, 5, 5, 0)",3
"(17, 18, 5, 6, 0)",3
"(17, 18, 5, 11, 0)",1
"(17, 18, 6, 5, 0)",2
"(17, 18, 6, 6, 0)",1
"(17, 18, 6, 11, 0)",2
"(17, 18, 7, 16, 0)",1
"(17, 18, 7, 18, 0)",3
"(17, 18, 9, 7, 0)",2
"(17, 18, 9, 9, 0)",1
"(17, 18, 9, 25, 0)",1
"(17, 18, 11, 3, 0)",3
"(17, 18, 11, 6, 0)",4
"(17, 18, 11, 11, 0)",2
"(17, 18, 13, 4, 0)",1
"(17, 18, 13, 5, 0)",2
"(17, 18, 13, 11, 0)",6
"(17, 18, 16, 3, 0)",2
"(17, 18, 16, 7, 0)",1
"(17, 18, 16, 16, 0)",2
"(17, 18, 16, 18, 0)",1
"(17, 18, 16, 25, 0)",1
"(17, 18, 17, 1, 0)",1
"(17, 18, 17, 5, 0)",1
"(17, 18, 18, 18, 0)",2
"(17, 18, 19, 3, 0)",4
"(17, 18, 19, 7, 0)",3
"(17, 18, 19, 16, 0)",4
"(17, 18, 19, 18, 0)",5
"(17, 18, 19, 19, 0)",3
"(17, 18, 19, 27, 0)",2
"(17, 18, 21, 3, 0)",3
"(17, 18, 21, 4, 0)",5
"(17, 18, 21, 6, 0)",4
"(17, 18, 21, 21, 0)",3
"(17, 18, 22, 1, 0)",1
"(17, 18, 22, 3, 0)",1
"(17, 18, 22, 5, 0)",2
"(17, 18, 25, 3, 0)",1
"(17, 18, 25, 7, 0)",1
"(17, 18, 25, 9, 0)",2
"(17, 18, 25, 16, 0)",1
"(17, 18, 25, 18, 0)",1
"(17, 18, 25, 25, 0)",1
"(17, 18, 27, 7, 0)",1
"(17, 18, 27, 16, 0)",3
"(17, 18, 27, 18, 0)",4
"(17, 18, 27, 19, 0)",2
"(17, 18, 27, 27, 0)",4
"(17, 19, 3, 4, 0)",2
"(17, 19, 3, 5, 0)",3
"(17, 19, 3, 7, 0)",1
"(17, 19, 3, 10, 0)",1
"(17, 19, 3, 11, 0)",4
"(17, 19, 3, 13, 0)",6
"(17, 19, 3, 16, 0)",2
"(17, 19, 3, 18, 0)",3
"(17, 19, 3, 19, 0)",2
"(17, 19, 3, 27, 0)",2
"(17, 19, 4, 5, 0)",1
"(17, 19, 4, 11, 0)",3
"(17, 19, 4, 13, 0)",1
"(17, 19, 5, 4, 0)",1
"(17, 19, 5, 5, 0)",2
"(17, 19, 5, 11, 0)",3
"(17, 19, 5, 13, 0)",4
"(17, 19, 6, 6, 0)",2
"(17, 19, 6, 21, 0)",1
"(17, 19, 7, 13, 0)",1
"(17, 19, 7, 16, 0)",1
"(17, 19, 7, 27, 0)",1
"(17, 19, 11, 3, 0)",1
"(17, 19, 11, 4, 0)",2
"(17, 19, 11, 6, 0)",2
"(17, 19, 11, 13, 0)",3
"(17, 19, 11, 21, 0)",1
"(17, 19, 13, 4, 0)",1
"(17, 19, 13, 5, 0)",2
"(17, 19, 13, 13, 0)",2
"(17, 19, 16, 19, 0)",2
"(17, 19, 18, 19, 0)",2
"(17, 19, 18, 27, 0)",2
"(17, 19, 19, 7, 0)",2
"(17, 19, 19, 16, 0)",3
"(17, 19, 19, 18, 0)",3
"(17, 19, 19, 19, 0)",1
"(17, 19, 21, 6, 0)",3
"(17, 19, 27, 19, 0)",1
"(17, 19, 27, 27, 0)",1
"(17, 20, 6, 10, 0)",1
"(17, 20, 6, 11, 0)",1
"(17, 20, 7, 13, 0)",3
"(17, 20, 7, 27, 0)",2
"(17, 20, 10, 1, 0)",2
"(17, 20, 10, 3, 0)",1
"(17, 20, 10, 4, 0)",3
"(17, 20, 10, 6, 0)",1
"(17, 20, 10, 11, 0)",2
"(17, 20, 10, 13, 0)",3
"(17, 20, 10, 21, 0)",2
"(17, 20, 11, 12, 0)",1
"(17, 20, 12, 1, 0)",1
"(17, 20, 12, 3, 0)",1
"(17, 20, 12, 6, 0)",1
"(17, 20, 12, 11, 0)",2
"(17, 20, 12, 13, 0)",3
"(17, 20, 13, 11, 0)",1
"(17, 20, 13, 12, 0)",1
"(17, 20, 18, 13, 0)",2
"(17, 20, 21, 6, 0)",1
"(17, 20, 21, 10, 0)",2
"(17, 20, 21, 21, 0)",1
"(17, 20, 26, 21, 0)",2
"(17, 20, 27, 7, 0)",1
"(17, 20, 27, 27, 0)",1
"(17, 21, 3, 5, 0)",1
"(17, 21, 3, 13, 0)",1
"(17, 21, 5, 11, 0)",1
"(17, 21, 21, 5, 0)",1
"(17, 22, 1, 1, 0)",2
"(17, 22, 1, 12, 0)",1
"(17, 22, 1, 20, 0)",1
"(17, 22, 2, 10, 0)",1
"(17, 22, 2, 11, 0)",2
"(17, 22, 3, 10, 0)",1
"(17, 22, 3, 11, 0)",1
"(17, 22, 3, 12, 0)",1
"(17, 22, 3, 13, 0)",1
"(17, 22, 3, 26, 0)",1
"(17, 22, 4, 10, 0)",2
"(17, 22, 4, 12, 0)",2
"(17, 22, 4, 13, 0)",4
"(17, 22, 4, 21, 0)",1
"(17, 22, 4, 26, 0)",1
"(17, 22, 5, 10, 0)",1
"(17, 22, 5, 11, 0)",2
"(17, 22, 5, 12, 0)",2
"(17, 22, 5, 26, 0)",1
"(17, 22, 6, 11, 0)",1
"(17, 22, 7, 9, 0)",1
"(17, 22, 7, 13, 0)",2
"(17, 22, 7, 27, 0)",3
"(17, 22, 9, 1, 0)",2
"(17, 22, 10, 1, 0)",1
"(17, 22, 11, 11, 0)",1
"(17, 22, 11, 12, 0)",1
"(17, 22, 11, 13, 0)",1
"(17, 22, 12, 6, 0)",1
"(17, 22, 12, 10, 0)",1
"(17, 22, 12, 11, 0)",2
"(17, 22, 12, 12, 0)",6
"(17, 22, 12, 13, 0)",4
"(17, 22, 12, 17, 0)",3
"(17, 22, 13, 5, 0)",2
"(17, 22, 13, 10, 0)",2
"(17, 22, 13, 11, 0)",2
"(17, 22, 13, 13, 0)",1
"(17, 22, 13, 18, 0)",3
"(17, 22, 16, 16, 0)",1
"(17, 22, 17, 1, 0)",2
"(17, 22, 17, 10, 0)",2
"(17, 22, 17, 11, 0)",1
"(17, 22, 18, 5, 0)",1
"(17, 22, 18, 11, 0)",3
"(17, 22, 18, 13, 0)",5
"(17, 22, 18, 18, 0)",1
"(17, 22, 18, 19, 0)",2
"(17, 22, 18, 27, 0)",4
"(17, 22, 19, 13, 0)",2
"(17, 22, 19, 18, 0)",1
"(17, 22, 19, 19, 0)",2
"(17, 22, 19, 27, 0)",2
"(17, 22, 21, 10, 0)",1
"(17, 22, 22, 1, 0)",1
"(17, 22, 22, 11, 0)",1
"(17, 22, 23, 13, 0)",2
"(17, 22, 23, 27, 0)",2
"(17, 22, 26, 3, 0)",1
"(17, 22, 26, 13, 0)",5
"(17, 22, 26, 21, 0)",2
"(17, 22, 27, 18, 0)",3
"(17, 22, 27, 27, 0)",2
"(17, 25, 1, 1, 0)",3
"(17, 25, 1, 6, 0)",1
"(17, 25, 3, 1, 0)",1
"(17, 25, 3, 4, 0)",3
"(17, 25, 3, 5, 0)",1
"(17, 25, 3, 9, 0)",1
"(17, 25, 3, 11, 0)",4
"(17, 25, 3, 13, 0)",5
"(17, 25, 3, 16, 0)",1
"(17, 25, 3, 18, 0)",4
"(17, 25, 3, 19, 0)",1
"(17, 25, 3, 27, 0)",4
"(17, 25, 4, 4, 0)",3
"(17, 25, 4, 5, 0)",2
"(17, 25, 4, 13, 0)",4
"(17, 25, 5, 4, 0)",3
"(17, 25, 5, 5, 0)",2
"(17, 25, 5, 11, 0)",4
"(17, 25, 5, 18, 0)",1
"(17, 25, 6, 1, 0)",1
"(17, 25, 6, 11, 0)",2
"(17, 25, 7, 9, 0)",1
